ncm;artigo;pagina;trecho
90248021;143;41;"0 8439.99.10 8462.24.00 8479.90.90 9022.19.99 8412.90.80 8439.99.90 8462.25.00 8480.30.00 9022.30.00 8413.50.10 8440.10.90 8462.26.00 8480.41.00 9024.10.20 8413.50.90 8441.10.90 8462.29.00 8480.49.10 9024.80.21 8413.60.11 8441.40.00 8462.42.00 8480.49.90 9024.80.29 8413.60.90 8441.80.00 8462.49.00 8480.60.00 9024.80.90"
84136011;143;41;"0 8462.24.00 8479.90.90 9022.19.99 8412.90.80 8439.99.90 8462.25.00 8480.30.00 9022.30.00 8413.50.10 8440.10.90 8462.26.00 8480.41.00 9024.10.20 8413.50.90 8441.10.90 8462.29.00 8480.49.10 9024.80.21 8413.60.11 8441.40.00 8462.42.00 8480.49.90 9024.80.29 8413.60.90 8441.80.00 8462.49.00 8480.60.00 9024.80.90 8413.70.90"
84414000;143;41;"0 8479.90.90 9022.19.99 8412.90.80 8439.99.90 8462.25.00 8480.30.00 9022.30.00 8413.50.10 8440.10.90 8462.26.00 8480.41.00 9024.10.20 8413.50.90 8441.10.90 8462.29.00 8480.49.10 9024.80.21 8413.60.11 8441.40.00 8462.42.00 8480.49.90 9024.80.29 8413.60.90 8441.80.00 8462.49.00 8480.60.00 9024.80.90 8413.70.90 8441.90.00"
84624200;143;41;"0 9022.19.99 8412.90.80 8439.99.90 8462.25.00 8480.30.00 9022.30.00 8413.50.10 8440.10.90 8462.26.00 8480.41.00 9024.10.20 8413.50.90 8441.10.90 8462.29.00 8480.49.10 9024.80.21 8413.60.11 8441.40.00 8462.42.00 8480.49.90 9024.80.29 8413.60.90 8441.80.00 8462.49.00 8480.60.00 9024.80.90 8413.70.90 8441.90.00 8463.30.00"
84804990;143;41;"9 8412.90.80 8439.99.90 8462.25.00 8480.30.00 9022.30.00 8413.50.10 8440.10.90 8462.26.00 8480.41.00 9024.10.20 8413.50.90 8441.10.90 8462.29.00 8480.49.10 9024.80.21 8413.60.11 8441.40.00 8462.42.00 8480.49.90 9024.80.29 8413.60.90 8441.80.00 8462.49.00 8480.60.00 9024.80.90 8413.70.90 8441.90.00 8463.30.00 8480.71.00"
90248029;143;41;"0 8439.99.90 8462.25.00 8480.30.00 9022.30.00 8413.50.10 8440.10.90 8462.26.00 8480.41.00 9024.10.20 8413.50.90 8441.10.90 8462.29.00 8480.49.10 9024.80.21 8413.60.11 8441.40.00 8462.42.00 8480.49.90 9024.80.29 8413.60.90 8441.80.00 8462.49.00 8480.60.00 9024.80.90 8413.70.90 8441.90.00 8463.30.00 8480.71.00 9025.80.00"
84136090;143;41;"0 8462.25.00 8480.30.00 9022.30.00 8413.50.10 8440.10.90 8462.26.00 8480.41.00 9024.10.20 8413.50.90 8441.10.90 8462.29.00 8480.49.10 9024.80.21 8413.60.11 8441.40.00 8462.42.00 8480.49.90 9024.80.29 8413.60.90 8441.80.00 8462.49.00 8480.60.00 9024.80.90 8413.70.90 8441.90.00 8463.30.00 8480.71.00 9025.80.00 8413.81.00"
84418000;143;41;"0 8480.30.00 9022.30.00 8413.50.10 8440.10.90 8462.26.00 8480.41.00 9024.10.20 8413.50.90 8441.10.90 8462.29.00 8480.49.10 9024.80.21 8413.60.11 8441.40.00 8462.42.00 8480.49.90 9024.80.29 8413.60.90 8441.80.00 8462.49.00 8480.60.00 9024.80.90 8413.70.90 8441.90.00 8463.30.00 8480.71.00 9025.80.00 8413.81.00 8442.30.10"
84624900;143;41;"0 9022.30.00 8413.50.10 8440.10.90 8462.26.00 8480.41.00 9024.10.20 8413.50.90 8441.10.90 8462.29.00 8480.49.10 9024.80.21 8413.60.11 8441.40.00 8462.42.00 8480.49.90 9024.80.29 8413.60.90 8441.80.00 8462.49.00 8480.60.00 9024.80.90 8413.70.90 8441.90.00 8463.30.00 8480.71.00 9025.80.00 8413.81.00 8442.30.10 8465.94.00"
84806000;143;41;"0 8413.50.10 8440.10.90 8462.26.00 8480.41.00 9024.10.20 8413.50.90 8441.10.90 8462.29.00 8480.49.10 9024.80.21 8413.60.11 8441.40.00 8462.42.00 8480.49.90 9024.80.29 8413.60.90 8441.80.00 8462.49.00 8480.60.00 9024.80.90 8413.70.90 8441.90.00 8463.30.00 8480.71.00 9025.80.00 8413.81.00 8442.30.10 8465.94.00 8480.79 90"
90248090;143;41;"0 8440.10.90 8462.26.00 8480.41.00 9024.10.20 8413.50.90 8441.10.90 8462.29.00 8480.49.10 9024.80.21 8413.60.11 8441.40.00 8462.42.00 8480.49.90 9024.80.29 8413.60.90 8441.80.00 8462.49.00 8480.60.00 9024.80.90 8413.70.90 8441.90.00 8463.30.00 8480.71.00 9025.80.00 8413.81.00 8442.30.10 8465.94.00 8480.79 9026.10.19 84"
84137090;143;41;"0 8462.26.00 8480.41.00 9024.10.20 8413.50.90 8441.10.90 8462.29.00 8480.49.10 9024.80.21 8413.60.11 8441.40.00 8462.42.00 8480.49.90 9024.80.29 8413.60.90 8441.80.00 8462.49.00 8480.60.00 9024.80.90 8413.70.90 8441.90.00 8463.30.00 8480.71.00 9025.80.00 8413.81.00 8442.30.10 8465.94.00 8480.79 9026.10.19 8413.91 8442."
84419000;143;41;"0 8480.41.00 9024.10.20 8413.50.90 8441.10.90 8462.29.00 8480.49.10 9024.80.21 8413.60.11 8441.40.00 8462.42.00 8480.49.90 9024.80.29 8413.60.90 8441.80.00 8462.49.00 8480.60.00 9024.80.90 8413.70.90 8441.90.00 8463.30.00 8480.71.00 9025.80.00 8413.81.00 8442.30.10 8465.94.00 8480.79 9026.10.19 8413.91 8442.30.90 8467."
84633000;143;41;"0 9024.10.20 8413.50.90 8441.10.90 8462.29.00 8480.49.10 9024.80.21 8413.60.11 8441.40.00 8462.42.00 8480.49.90 9024.80.29 8413.60.90 8441.80.00 8462.49.00 8480.60.00 9024.80.90 8413.70.90 8441.90.00 8463.30.00 8480.71.00 9025.80.00 8413.81.00 8442.30.10 8465.94.00 8480.79 9026.10.19 8413.91 8442.30.90 8467.29.92 8501."
84807100;143;41;"0 8413.50.90 8441.10.90 8462.29.00 8480.49.10 9024.80.21 8413.60.11 8441.40.00 8462.42.00 8480.49.90 9024.80.29 8413.60.90 8441.80.00 8462.49.00 8480.60.00 9024.80.90 8413.70.90 8441.90.00 8463.30.00 8480.71.00 9025.80.00 8413.81.00 8442.30.10 8465.94.00 8480.79 9026.10.19 8413.91 8442.30.90 8467.29.92 8501.32.10 9026."
90258000;143;41;"0 8441.10.90 8462.29.00 8480.49.10 9024.80.21 8413.60.11 8441.40.00 8462.42.00 8480.49.90 9024.80.29 8413.60.90 8441.80.00 8462.49.00 8480.60.00 9024.80.90 8413.70.90 8441.90.00 8463.30.00 8480.71.00 9025.80.00 8413.81.00 8442.30.10 8465.94.00 8480.79 9026.10.19 8413.91 8442.30.90 8467.29.92 8501.32.10 9026.10.29 8414."
84138100;143;41;"0 8462.29.00 8480.49.10 9024.80.21 8413.60.11 8441.40.00 8462.42.00 8480.49.90 9024.80.29 8413.60.90 8441.80.00 8462.49.00 8480.60.00 9024.80.90 8413.70.90 8441.90.00 8463.30.00 8480.71.00 9025.80.00 8413.81.00 8442.30.10 8465.94.00 8480.79 9026.10.19 8413.91 8442.30.90 8467.29.92 8501.32.10 9026.10.29 8414.10.00 8442."
84423010;143;41;"0 8480.49.10 9024.80.21 8413.60.11 8441.40.00 8462.42.00 8480.49.90 9024.80.29 8413.60.90 8441.80.00 8462.49.00 8480.60.00 9024.80.90 8413.70.90 8441.90.00 8463.30.00 8480.71.00 9025.80.00 8413.81.00 8442.30.10 8465.94.00 8480.79 9026.10.19 8413.91 8442.30.90 8467.29.92 8501.32.10 9026.10.29 8414.10.00 8442.40.10 8467."
84659400;143;41;"0 9024.80.21 8413.60.11 8441.40.00 8462.42.00 8480.49.90 9024.80.29 8413.60.90 8441.80.00 8462.49.00 8480.60.00 9024.80.90 8413.70.90 8441.90.00 8463.30.00 8480.71.00 9025.80.00 8413.81.00 8442.30.10 8465.94.00 8480.79 9026.10.19 8413.91 8442.30.90 8467.29.92 8501.32.10 9026.10.29 8414.10.00 8442.40.10 8467.99.00 8501."
90261019;143;41;"0.11 8441.40.00 8462.42.00 8480.49.90 9024.80.29 8413.60.90 8441.80.00 8462.49.00 8480.60.00 9024.80.90 8413.70.90 8441.90.00 8463.30.00 8480.71.00 9025.80.00 8413.81.00 8442.30.10 8465.94.00 8480.79 9026.10.19 8413.91 8442.30.90 8467.29.92 8501.32.10 9026.10.29 8414.10.00 8442.40.10 8467.99.00 8501.33.10 9026.20.90 84"
84423090;143;41;"2.42.00 8480.49.90 9024.80.29 8413.60.90 8441.80.00 8462.49.00 8480.60.00 9024.80.90 8413.70.90 8441.90.00 8463.30.00 8480.71.00 9025.80.00 8413.81.00 8442.30.10 8465.94.00 8480.79 9026.10.19 8413.91 8442.30.90 8467.29.92 8501.32.10 9026.10.29 8414.10.00 8442.40.10 8467.99.00 8501.33.10 9026.20.90 8414.80.19 8443.13.2 "
84672992;143;41;"0.49.90 9024.80.29 8413.60.90 8441.80.00 8462.49.00 8480.60.00 9024.80.90 8413.70.90 8441.90.00 8463.30.00 8480.71.00 9025.80.00 8413.81.00 8442.30.10 8465.94.00 8480.79 9026.10.19 8413.91 8442.30.90 8467.29.92 8501.32.10 9026.10.29 8414.10.00 8442.40.10 8467.99.00 8501.33.10 9026.20.90 8414.80.19 8443.13.2 8468.20.00 "
85013210;143;41;"4.80.29 8413.60.90 8441.80.00 8462.49.00 8480.60.00 9024.80.90 8413.70.90 8441.90.00 8463.30.00 8480.71.00 9025.80.00 8413.81.00 8442.30.10 8465.94.00 8480.79 9026.10.19 8413.91 8442.30.90 8467.29.92 8501.32.10 9026.10.29 8414.10.00 8442.40.10 8467.99.00 8501.33.10 9026.20.90 8414.80.19 8443.13.2 8468.20.00 8501.52.90 "
90261029;143;41;"3.60.90 8441.80.00 8462.49.00 8480.60.00 9024.80.90 8413.70.90 8441.90.00 8463.30.00 8480.71.00 9025.80.00 8413.81.00 8442.30.10 8465.94.00 8480.79 9026.10.19 8413.91 8442.30.90 8467.29.92 8501.32.10 9026.10.29 8414.10.00 8442.40.10 8467.99.00 8501.33.10 9026.20.90 8414.80.19 8443.13.2 8468.20.00 8501.52.90 9026.80.00 "
84141000;143;41;"1.80.00 8462.49.00 8480.60.00 9024.80.90 8413.70.90 8441.90.00 8463.30.00 8480.71.00 9025.80.00 8413.81.00 8442.30.10 8465.94.00 8480.79 9026.10.19 8413.91 8442.30.90 8467.29.92 8501.32.10 9026.10.29 8414.10.00 8442.40.10 8467.99.00 8501.33.10 9026.20.90 8414.80.19 8443.13.2 8468.20.00 8501.52.90 9026.80.00 8414.80.31 "
84424010;143;41;"2.49.00 8480.60.00 9024.80.90 8413.70.90 8441.90.00 8463.30.00 8480.71.00 9025.80.00 8413.81.00 8442.30.10 8465.94.00 8480.79 9026.10.19 8413.91 8442.30.90 8467.29.92 8501.32.10 9026.10.29 8414.10.00 8442.40.10 8467.99.00 8501.33.10 9026.20.90 8414.80.19 8443.13.2 8468.20.00 8501.52.90 9026.80.00 8414.80.31 8443.13.90 "
84679900;143;41;"0.60.00 9024.80.90 8413.70.90 8441.90.00 8463.30.00 8480.71.00 9025.80.00 8413.81.00 8442.30.10 8465.94.00 8480.79 9026.10.19 8413.91 8442.30.90 8467.29.92 8501.32.10 9026.10.29 8414.10.00 8442.40.10 8467.99.00 8501.33.10 9026.20.90 8414.80.19 8443.13.2 8468.20.00 8501.52.90 9026.80.00 8414.80.31 8443.13.90 8468.80.90 "
85013310;143;41;"4.80.90 8413.70.90 8441.90.00 8463.30.00 8480.71.00 9025.80.00 8413.81.00 8442.30.10 8465.94.00 8480.79 9026.10.19 8413.91 8442.30.90 8467.29.92 8501.32.10 9026.10.29 8414.10.00 8442.40.10 8467.99.00 8501.33.10 9026.20.90 8414.80.19 8443.13.2 8468.20.00 8501.52.90 9026.80.00 8414.80.31 8443.13.90 8468.80.90 8502.13.90 "
90262090;143;41;"3.70.90 8441.90.00 8463.30.00 8480.71.00 9025.80.00 8413.81.00 8442.30.10 8465.94.00 8480.79 9026.10.19 8413.91 8442.30.90 8467.29.92 8501.32.10 9026.10.29 8414.10.00 8442.40.10 8467.99.00 8501.33.10 9026.20.90 8414.80.19 8443.13.2 8468.20.00 8501.52.90 9026.80.00 8414.80.31 8443.13.90 8468.80.90 8502.13.90 9027.10.00 "
84148019;143;41;"1.90.00 8463.30.00 8480.71.00 9025.80.00 8413.81.00 8442.30.10 8465.94.00 8480.79 9026.10.19 8413.91 8442.30.90 8467.29.92 8501.32.10 9026.10.29 8414.10.00 8442.40.10 8467.99.00 8501.33.10 9026.20.90 8414.80.19 8443.13.2 8468.20.00 8501.52.90 9026.80.00 8414.80.31 8443.13.90 8468.80.90 8502.13.90 9027.10.00 8414.90.10 "
84682000;143;41;"80.71.00 9025.80.00 8413.81.00 8442.30.10 8465.94.00 8480.79 9026.10.19 8413.91 8442.30.90 8467.29.92 8501.32.10 9026.10.29 8414.10.00 8442.40.10 8467.99.00 8501.33.10 9026.20.90 8414.80.19 8443.13.2 8468.20.00 8501.52.90 9026.80.00 8414.80.31 8443.13.90 8468.80.90 8502.13.90 9027.10.00 8414.90.10 8443.16.00 8468.90.90"
85015290;143;41;"25.80.00 8413.81.00 8442.30.10 8465.94.00 8480.79 9026.10.19 8413.91 8442.30.90 8467.29.92 8501.32.10 9026.10.29 8414.10.00 8442.40.10 8467.99.00 8501.33.10 9026.20.90 8414.80.19 8443.13.2 8468.20.00 8501.52.90 9026.80.00 8414.80.31 8443.13.90 8468.80.90 8502.13.90 9027.10.00 8414.90.10 8443.16.00 8468.90.90 8503.00.10"
90268000;143;41;"13.81.00 8442.30.10 8465.94.00 8480.79 9026.10.19 8413.91 8442.30.90 8467.29.92 8501.32.10 9026.10.29 8414.10.00 8442.40.10 8467.99.00 8501.33.10 9026.20.90 8414.80.19 8443.13.2 8468.20.00 8501.52.90 9026.80.00 8414.80.31 8443.13.90 8468.80.90 8502.13.90 9027.10.00 8414.90.10 8443.16.00 8468.90.90 8503.00.10 9027.20.11"
84148031;143;41;"42.30.10 8465.94.00 8480.79 9026.10.19 8413.91 8442.30.90 8467.29.92 8501.32.10 9026.10.29 8414.10.00 8442.40.10 8467.99.00 8501.33.10 9026.20.90 8414.80.19 8443.13.2 8468.20.00 8501.52.90 9026.80.00 8414.80.31 8443.13.90 8468.80.90 8502.13.90 9027.10.00 8414.90.10 8443.16.00 8468.90.90 8503.00.10 9027.20.11 8414.90.39"
84431390;143;41;"65.94.00 8480.79 9026.10.19 8413.91 8442.30.90 8467.29.92 8501.32.10 9026.10.29 8414.10.00 8442.40.10 8467.99.00 8501.33.10 9026.20.90 8414.80.19 8443.13.2 8468.20.00 8501.52.90 9026.80.00 8414.80.31 8443.13.90 8468.80.90 8502.13.90 9027.10.00 8414.90.10 8443.16.00 8468.90.90 8503.00.10 9027.20.11 8414.90.39 8443.39.10"
84688090;143;41;"80.79 9026.10.19 8413.91 8442.30.90 8467.29.92 8501.32.10 9026.10.29 8414.10.00 8442.40.10 8467.99.00 8501.33.10 9026.20.90 8414.80.19 8443.13.2 8468.20.00 8501.52.90 9026.80.00 8414.80.31 8443.13.90 8468.80.90 8502.13.90 9027.10.00 8414.90.10 8443.16.00 8468.90.90 8503.00.10 9027.20.11 8414.90.39 8443.39.10 8471.30.90"
85021390;143;41;"10.19 8413.91 8442.30.90 8467.29.92 8501.32.10 9026.10.29 8414.10.00 8442.40.10 8467.99.00 8501.33.10 9026.20.90 8414.80.19 8443.13.2 8468.20.00 8501.52.90 9026.80.00 8414.80.31 8443.13.90 8468.80.90 8502.13.90 9027.10.00 8414.90.10 8443.16.00 8468.90.90 8503.00.10 9027.20.11 8414.90.39 8443.39.10 8471.30.90 8503.00.90"
90271000;143;41;"91 8442.30.90 8467.29.92 8501.32.10 9026.10.29 8414.10.00 8442.40.10 8467.99.00 8501.33.10 9026.20.90 8414.80.19 8443.13.2 8468.20.00 8501.52.90 9026.80.00 8414.80.31 8443.13.90 8468.80.90 8502.13.90 9027.10.00 8414.90.10 8443.16.00 8468.90.90 8503.00.10 9027.20.11 8414.90.39 8443.39.10 8471.30.90 8503.00.90 9027.20.12"
84149010;143;41;"90 8467.29.92 8501.32.10 9026.10.29 8414.10.00 8442.40.10 8467.99.00 8501.33.10 9026.20.90 8414.80.19 8443.13.2 8468.20.00 8501.52.90 9026.80.00 8414.80.31 8443.13.90 8468.80.90 8502.13.90 9027.10.00 8414.90.10 8443.16.00 8468.90.90 8503.00.10 9027.20.11 8414.90.39 8443.39.10 8471.30.90 8503.00.90 9027.20.12 8417.10.10"
84431600;143;41;"92 8501.32.10 9026.10.29 8414.10.00 8442.40.10 8467.99.00 8501.33.10 9026.20.90 8414.80.19 8443.13.2 8468.20.00 8501.52.90 9026.80.00 8414.80.31 8443.13.90 8468.80.90 8502.13.90 9027.10.00 8414.90.10 8443.16.00 8468.90.90 8503.00.10 9027.20.11 8414.90.39 8443.39.10 8471.30.90 8503.00.90 9027.20.12 8417.10.10 8443.19.10"
84689090;143;41;"10 9026.10.29 8414.10.00 8442.40.10 8467.99.00 8501.33.10 9026.20.90 8414.80.19 8443.13.2 8468.20.00 8501.52.90 9026.80.00 8414.80.31 8443.13.90 8468.80.90 8502.13.90 9027.10.00 8414.90.10 8443.16.00 8468.90.90 8503.00.10 9027.20.11 8414.90.39 8443.39.10 8471.30.90 8503.00.90 9027.20.12 8417.10.10 8443.19.10 8471.50.10"
85030010;143;41;"29 8414.10.00 8442.40.10 8467.99.00 8501.33.10 9026.20.90 8414.80.19 8443.13.2 8468.20.00 8501.52.90 9026.80.00 8414.80.31 8443.13.90 8468.80.90 8502.13.90 9027.10.00 8414.90.10 8443.16.00 8468.90.90 8503.00.10 9027.20.11 8414.90.39 8443.39.10 8471.30.90 8503.00.90 9027.20.12 8417.10.10 8443.19.10 8471.50.10 8504.32.11"
90272011;143;41;"00 8442.40.10 8467.99.00 8501.33.10 9026.20.90 8414.80.19 8443.13.2 8468.20.00 8501.52.90 9026.80.00 8414.80.31 8443.13.90 8468.80.90 8502.13.90 9027.10.00 8414.90.10 8443.16.00 8468.90.90 8503.00.10 9027.20.11 8414.90.39 8443.39.10 8471.30.90 8503.00.90 9027.20.12 8417.10.10 8443.19.10 8471.50.10 8504.32.11 9027.30.11"
84149039;143;41;"10 8467.99.00 8501.33.10 9026.20.90 8414.80.19 8443.13.2 8468.20.00 8501.52.90 9026.80.00 8414.80.31 8443.13.90 8468.80.90 8502.13.90 9027.10.00 8414.90.10 8443.16.00 8468.90.90 8503.00.10 9027.20.11 8414.90.39 8443.39.10 8471.30.90 8503.00.90 9027.20.12 8417.10.10 8443.19.10 8471.50.10 8504.32.11 9027.30.11 8417.80.90"
84433910;143;41;"00 8501.33.10 9026.20.90 8414.80.19 8443.13.2 8468.20.00 8501.52.90 9026.80.00 8414.80.31 8443.13.90 8468.80.90 8502.13.90 9027.10.00 8414.90.10 8443.16.00 8468.90.90 8503.00.10 9027.20.11 8414.90.39 8443.39.10 8471.30.90 8503.00.90 9027.20.12 8417.10.10 8443.19.10 8471.50.10 8504.32.11 9027.30.11 8417.80.90 8443.39.90"
84713090;143;41;"10 9026.20.90 8414.80.19 8443.13.2 8468.20.00 8501.52.90 9026.80.00 8414.80.31 8443.13.90 8468.80.90 8502.13.90 9027.10.00 8414.90.10 8443.16.00 8468.90.90 8503.00.10 9027.20.11 8414.90.39 8443.39.10 8471.30.90 8503.00.90 9027.20.12 8417.10.10 8443.19.10 8471.50.10 8504.32.11 9027.30.11 8417.80.90 8443.39.90 8471.50.20"
85030090;143;41;"90 8414.80.19 8443.13.2 8468.20.00 8501.52.90 9026.80.00 8414.80.31 8443.13.90 8468.80.90 8502.13.90 9027.10.00 8414.90.10 8443.16.00 8468.90.90 8503.00.10 9027.20.11 8414.90.39 8443.39.10 8471.30.90 8503.00.90 9027.20.12 8417.10.10 8443.19.10 8471.50.10 8504.32.11 9027.30.11 8417.80.90 8443.39.90 8471.50.20 8504.32.21"
90272012;143;41;"19 8443.13.2 8468.20.00 8501.52.90 9026.80.00 8414.80.31 8443.13.90 8468.80.90 8502.13.90 9027.10.00 8414.90.10 8443.16.00 8468.90.90 8503.00.10 9027.20.11 8414.90.39 8443.39.10 8471.30.90 8503.00.90 9027.20.12 8417.10.10 8443.19.10 8471.50.10 8504.32.11 9027.30.11 8417.80.90 8443.39.90 8471.50.20 8504.32.21 9027.30.19"
84171010;143;41;"2 8468.20.00 8501.52.90 9026.80.00 8414.80.31 8443.13.90 8468.80.90 8502.13.90 9027.10.00 8414.90.10 8443.16.00 8468.90.90 8503.00.10 9027.20.11 8414.90.39 8443.39.10 8471.30.90 8503.00.90 9027.20.12 8417.10.10 8443.19.10 8471.50.10 8504.32.11 9027.30.11 8417.80.90 8443.39.90 8471.50.20 8504.32.21 9027.30.19 8417.90.00"
84431910;143;41;"0 8501.52.90 9026.80.00 8414.80.31 8443.13.90 8468.80.90 8502.13.90 9027.10.00 8414.90.10 8443.16.00 8468.90.90 8503.00.10 9027.20.11 8414.90.39 8443.39.10 8471.30.90 8503.00.90 9027.20.12 8417.10.10 8443.19.10 8471.50.10 8504.32.11 9027.30.11 8417.80.90 8443.39.90 8471.50.20 8504.32.21 9027.30.19 8417.90.00 8443.91.91"
84715010;143;41;"0 9026.80.00 8414.80.31 8443.13.90 8468.80.90 8502.13.90 9027.10.00 8414.90.10 8443.16.00 8468.90.90 8503.00.10 9027.20.11 8414.90.39 8443.39.10 8471.30.90 8503.00.90 9027.20.12 8417.10.10 8443.19.10 8471.50.10 8504.32.11 9027.30.11 8417.80.90 8443.39.90 8471.50.20 8504.32.21 9027.30.19 8417.90.00 8443.91.91 8443.32.32"
85043211;143;41;"0 8414.80.31 8443.13.90 8468.80.90 8502.13.90 9027.10.00 8414.90.10 8443.16.00 8468.90.90 8503.00.10 9027.20.11 8414.90.39 8443.39.10 8471.30.90 8503.00.90 9027.20.12 8417.10.10 8443.19.10 8471.50.10 8504.32.11 9027.30.11 8417.80.90 8443.39.90 8471.50.20 8504.32.21 9027.30.19 8417.90.00 8443.91.91 8443.32.32 8504.33.00"
90273011;143;41;"1 8443.13.90 8468.80.90 8502.13.90 9027.10.00 8414.90.10 8443.16.00 8468.90.90 8503.00.10 9027.20.11 8414.90.39 8443.39.10 8471.30.90 8503.00.90 9027.20.12 8417.10.10 8443.19.10 8471.50.10 8504.32.11 9027.30.11 8417.80.90 8443.39.90 8471.50.20 8504.32.21 9027.30.19 8417.90.00 8443.91.91 8443.32.32 8504.33.00 9027.30.20"
84178090;143;41;"0 8468.80.90 8502.13.90 9027.10.00 8414.90.10 8443.16.00 8468.90.90 8503.00.10 9027.20.11 8414.90.39 8443.39.10 8471.30.90 8503.00.90 9027.20.12 8417.10.10 8443.19.10 8471.50.10 8504.32.11 9027.30.11 8417.80.90 8443.39.90 8471.50.20 8504.32.21 9027.30.19 8417.90.00 8443.91.91 8443.32.32 8504.33.00 9027.30.20 8419.39.00"
84433990;143;41;"0 8502.13.90 9027.10.00 8414.90.10 8443.16.00 8468.90.90 8503.00.10 9027.20.11 8414.90.39 8443.39.10 8471.30.90 8503.00.90 9027.20.12 8417.10.10 8443.19.10 8471.50.10 8504.32.11 9027.30.11 8417.80.90 8443.39.90 8471.50.20 8504.32.21 9027.30.19 8417.90.00 8443.91.91 8443.32.32 8504.33.00 9027.30.20 8419.39.00 8443.91.99"
84715020;143;41;"0 9027.10.00 8414.90.10 8443.16.00 8468.90.90 8503.00.10 9027.20.11 8414.90.39 8443.39.10 8471.30.90 8503.00.90 9027.20.12 8417.10.10 8443.19.10 8471.50.10 8504.32.11 9027.30.11 8417.80.90 8443.39.90 8471.50.20 8504.32.21 9027.30.19 8417.90.00 8443.91.91 8443.32.32 8504.33.00 9027.30.20 8419.39.00 8443.91.99 8443.32.33"
85043221;143;41;"0 8414.90.10 8443.16.00 8468.90.90 8503.00.10 9027.20.11 8414.90.39 8443.39.10 8471.30.90 8503.00.90 9027.20.12 8417.10.10 8443.19.10 8471.50.10 8504.32.11 9027.30.11 8417.80.90 8443.39.90 8471.50.20 8504.32.21 9027.30.19 8417.90.00 8443.91.91 8443.32.32 8504.33.00 9027.30.20 8419.39.00 8443.91.99 8443.32.33 8504.34.00"
90273019;143;41;"0 8443.16.00 8468.90.90 8503.00.10 9027.20.11 8414.90.39 8443.39.10 8471.30.90 8503.00.90 9027.20.12 8417.10.10 8443.19.10 8471.50.10 8504.32.11 9027.30.11 8417.80.90 8443.39.90 8471.50.20 8504.32.21 9027.30.19 8417.90.00 8443.91.91 8443.32.32 8504.33.00 9027.30.20 8419.39.00 8443.91.99 8443.32.33 8504.34.00 9027.89.91"
84179000;143;41;"0 8468.90.90 8503.00.10 9027.20.11 8414.90.39 8443.39.10 8471.30.90 8503.00.90 9027.20.12 8417.10.10 8443.19.10 8471.50.10 8504.32.11 9027.30.11 8417.80.90 8443.39.90 8471.50.20 8504.32.21 9027.30.19 8417.90.00 8443.91.91 8443.32.32 8504.33.00 9027.30.20 8419.39.00 8443.91.99 8443.32.33 8504.34.00 9027.89.91 8419.50.90"
84439191;143;41;"0 8503.00.10 9027.20.11 8414.90.39 8443.39.10 8471.30.90 8503.00.90 9027.20.12 8417.10.10 8443.19.10 8471.50.10 8504.32.11 9027.30.11 8417.80.90 8443.39.90 8471.50.20 8504.32.21 9027.30.19 8417.90.00 8443.91.91 8443.32.32 8504.33.00 9027.30.20 8419.39.00 8443.91.99 8443.32.33 8504.34.00 9027.89.91 8419.50.90 8443.91.10"
84433232;143;41;"0 9027.20.11 8414.90.39 8443.39.10 8471.30.90 8503.00.90 9027.20.12 8417.10.10 8443.19.10 8471.50.10 8504.32.11 9027.30.11 8417.80.90 8443.39.90 8471.50.20 8504.32.21 9027.30.19 8417.90.00 8443.91.91 8443.32.32 8504.33.00 9027.30.20 8419.39.00 8443.91.99 8443.32.33 8504.34.00 9027.89.91 8419.50.90 8443.91.10 8443.32.34"
