ncm;tratamento;reducao;norma;dispositivo;trecho
23080000;reducao;60;"Lei Complementar 214/2025";"Anexo IX, item 20";"Farelos e tortas de produtos vegetais e demais resíduos e desperdícios das indústrias alimentares; todos destinados diretamente à fabricação de ração para animais ou diretamente à alimentação animal, exceto de animais domésticos 23.01 23.02 23.03 2304.00 2305.00.00 23.06 2308.00.00"
230400;reducao;60;"Lei Complementar 214/2025";"Anexo IX, item 20";"Farelos e tortas de produtos vegetais e demais resíduos e desperdícios das indústrias alimentares; todos destinados diretamente à fabricação de ração para animais ou diretamente à alimentação animal, exceto de animais domésticos 23.01 23.02 23.03 2304.00 2305.00.00 23.06 2308.00.00"
250100;reducao;60;"Lei Complementar 214/2025";"Anexo IX, item 21";"Alho em pó, sal mineralizado, farinhas de peixe, de ostra, de carne, de osso, de pena, de sangue e de víscera, calcário calcítico, gorduras e óleos animais, resíduos de óleo e de gordura de origem animal ou vegetal descartados por empresas do ramo alimentício, e DL-Metionina e seus análogos; todos destinados diretamente à fabricação de ração para animais ou diretamente à alimentação animal, exceto de animais domésticos 02.10 03.09 0712.90.10 Capítulo 15 2501.00 2521.00.00 2930.40"
07129010;reducao;60;"Lei Complementar 214/2025";"Anexo IX, item 21";"Alho em pó, sal mineralizado, farinhas de peixe, de ostra, de carne, de osso, de pena, de sangue e de víscera, calcário calcítico, gorduras e óleos animais, resíduos de óleo e de gordura de origem animal ou vegetal descartados por empresas do ramo alimentício, e DL-Metionina e seus análogos; todos destinados diretamente à fabricação de ração para animais ou diretamente à alimentação animal, exceto de animais domésticos 02.10 03.09 0712.90.10 Capítulo 15 2501.00 2521.00.00 2930.40"
25210000;reducao;60;"Lei Complementar 214/2025";"Anexo IX, item 21";"Alho em pó, sal mineralizado, farinhas de peixe, de ostra, de carne, de osso, de pena, de sangue e de víscera, calcário calcítico, gorduras e óleos animais, resíduos de óleo e de gordura de origem animal ou vegetal descartados por empresas do ramo alimentício, e DL-Metionina e seus análogos; todos destinados diretamente à fabricação de ração para animais ou diretamente à alimentação animal, exceto de animais domésticos 02.10 03.09 0712.90.10 Capítulo 15 2501.00 2521.00.00 2930.40"
15;reducao;60;"Lei Complementar 214/2025";"Anexo IX, item 21";"Alho em pó, sal mineralizado, farinhas de peixe, de ostra, de carne, de osso, de pena, de sangue e de víscera, calcário calcítico, gorduras e óleos animais, resíduos de óleo e de gordura de origem animal ou vegetal descartados por empresas do ramo alimentício, e DL-Metionina e seus análogos; todos destinados diretamente à fabricação de ração para animais ou diretamente à alimentação animal, exceto de animais domésticos 02.10 03.09 0712.90.10 Capítulo 15 2501.00 2521.00.00 2930.40"
01;reducao;60;"Lei Complementar 214/2025";"Anexo IX, item 21";"Alho em pó, sal mineralizado, farinhas de peixe, de ostra, de carne, de osso, de pena, de sangue e de víscera, calcário calcítico, gorduras e óleos animais, resíduos de óleo e de gordura de origem animal ou vegetal descartados por empresas do ramo alimentício, e DL-Metionina e seus análogos; todos destinados diretamente à fabricação de ração para animais ou diretamente à alimentação animal, exceto de animais domésticos 02.10 03.09 0712.90.10 Capítulo 15 2501.00 2521.00.00 2930.40"
293040;reducao;60;"Lei Complementar 214/2025";"Anexo IX, item 21";"Alho em pó, sal mineralizado, farinhas de peixe, de ostra, de carne, de osso, de pena, de sangue e de víscera, calcário calcítico, gorduras e óleos animais, resíduos de óleo e de gordura de origem animal ou vegetal descartados por empresas do ramo alimentício, e DL-Metionina e seus análogos; todos destinados diretamente à fabricação de ração para animais ou diretamente à alimentação animal, exceto de animais domésticos 02.10 03.09 0712.90.10 Capítulo 15 2501.00 2521.00.00 2930.40"
25;reducao;60;"Lei Complementar 214/2025";"Anexo IX, item 21";"Alho em pó, sal mineralizado, farinhas de peixe, de ostra, de carne, de osso, de pena, de sangue e de víscera, calcário calcítico, gorduras e óleos animais, resíduos de óleo e de gordura de origem animal ou vegetal descartados por empresas do ramo alimentício, e DL-Metionina e seus análogos; todos destinados diretamente à fabricação de ração para animais ou diretamente à alimentação animal, exceto de animais domésticos 02.10 03.09 0712.90.10 Capítulo 15 2501.00 2521.00.00 2930.40"
14109000;reducao;60;"Lei Complementar 214/2025";"Anexo IX, item 22";"Serviços agronômicos 1.1410.90.00"
14109000;reducao;60;"Lei Complementar 214/2025";"Anexo IX, item 23";"Serviços de técnico agrícola, agropecuário ou em agroecologia 1.1410.90.00"
14052200;reducao;60;"Lei Complementar 214/2025";"Anexo IX, item 24";"Serviços veterinários para produção animal 1.1405.21.00 1.1405.22.00 1.1405.90.00"
14059000;reducao;60;"Lei Complementar 214/2025";"Anexo IX, item 24";"Serviços veterinários para produção animal 1.1405.21.00 1.1405.22.00 1.1405.90.00"
14052100;reducao;60;"Lei Complementar 214/2025";"Anexo IX, item 24";"Serviços veterinários para produção animal 1.1405.21.00 1.1405.22.00 1.1405.90.00"
14109000;reducao;60;"Lei Complementar 214/2025";"Anexo IX, item 25";"Serviços de zootecnistas 1.1410.90.00"
14052200;reducao;60;"Lei Complementar 214/2025";"Anexo IX, item 26";"Serviços de inseminação e fertilização de animais de criação 1.1405.22.00"
14031000;reducao;60;"Lei Complementar 214/2025";"Anexo IX, item 27";"Serviços de engenharia florestal 1.1403.10.00"
19011000;reducao;60;"Lei Complementar 214/2025";"Anexo IX, item 28";"Serviços de pulverização e controle de pragas 1.1901.10.00"
19011000;reducao;60;"Lei Complementar 214/2025";"Anexo IX, item 29";"Serviços de semeadura, adubação, inclusive mistura de adubos, reparação de solo, plantio e colheita 1.1901.10.00"
14032900;reducao;60;"Lei Complementar 214/2025";"Anexo IX, item 30";"Serviços de projetos para irrigação e fertirrigação 1.1403.29.00"
14044100;reducao;60;"Lei Complementar 214/2025";"Anexo IX, item 31";"Serviços de análise laboratorial de solos, sementes e outros materiais propagativos, fitossanitários, água de produção, bromatologia e sanidade animal 1.1404.41.00"
11051000;reducao;60;"Lei Complementar 214/2025";"Anexo IX, item 32";"Licenciamento de direitos sobre cultivares 1.1105.10.00"
11091000;reducao;60;"Lei Complementar 214/2025";"Anexo IX, item 33";"Cessão definitiva de direitos sobre cultivares 1.1109.10.00"
23033000;reducao;60;"Lei Complementar 214/2025";"Anexo IX, item 35";"Vinhaça 2303.30.00 2303.20.00"
23032000;reducao;60;"Lei Complementar 214/2025";"Anexo IX, item 35";"Vinhaça 2303.30.00 2303.20.00"
11031000;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 2";"Licenciamento de direitos de obras literárias 1.1103.10.00"
11033100;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 3";"Licenciamento de direitos de autor de obras cinematográficas 1.1103.31.00"
11033200;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 4";"Licenciamento de direitos de autor de obras jornalísticas 1.1103.32.00"
11033400;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 5";"Licenciamento de direitos conexos de artistas intérpretes ou executantes em obras audiovisuais 1.1103.34.00"
11033500;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 6";"Licenciamento de direitos conexos de produtores de obras audiovisuais 1.1103.35.00"
110336;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 7";"Licenciamento de direitos de obras audiovisuais destinadas à televisão 1.1103.36"
11034;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 8";"Licenciamento de direitos de obras musicais e fonogramas 1.1103.4"
11061000;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 9";"Cessão temporária de direitos de obras literárias 1.1106.10.00"
11063100;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 10";"Cessão temporária de direitos de autor de obras cinematográficas 1.1106.31.00"
11063200;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 11";"Cessão temporária de direitos de autor de obras jornalísticas 1.1106.32.00"
11063400;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 12";"Cessão temporária de direitos conexos de artistas intérpretes ou executantes em obras audiovisuais 1.1106.34.00"
11063500;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 13";"Cessão temporária de direitos conexos de produtores de obras audiovisuais 1.1106.35.00"
110636;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 14";"Cessão temporária de direitos de obras audiovisuais destinadas à televisão 1.1106.36"
11064;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 15";"Cessão temporária de direitos de obras musicais e fonogramas 1.1106.4"
11071000;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 16";"Cessão definitiva de direitos de obras literárias 1.1107.10.00"
11073100;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 17";"Cessão definitiva de direitos de obras cinematográficas 1.1107.31.00"
11073200;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 18";"Cessão definitiva de direitos de obras jornalísticas 1.1107.32.00"
11074000;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 19";"Cessão definitiva de direitos de obras musicais e fonogramas 1.1107.40.00"
17041000;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 20";"Serviços de agências de notícias para jornais e periódicos 1.1704.10.00"
17042000;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 21";"Serviços de agências de notícias para mídia audiovisual 1. 1704.20.00"
18066;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 22";"Serviços de assistência e organização de convenções, feiras de negócios, exposições e outros eventos 1.1806.6"
25011100;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 23";"Serviços de gravação de som em estúdio destinados diretamente às produções nacionais artísticas, culturais e audiovisuais 1.2501.11.00"
25011200;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 24";"Serviços de gravação de som ao vivo destinados diretamente às produções nacionais artísticas, culturais e audiovisuais 1.2501.12.00"
25012100;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 25";"Serviços de produção de programas de televisão, videoteipes e filmes 1.2501.21.00"
25012200;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 26";"Serviços de produção de programas de rádio 1.2501.22.00"
25013100;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 27";"Serviços de edição de obras audiovisuais destinados diretamente às produções nacionais artísticas, culturais e audiovisuais 1.2501.31.00"
25013200;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 28";"Serviços de duplicação e transferência de obras audiovisuais destinados diretamente às produções nacionais artísticas, culturais e audiovisuais 1.2501.32.00"
25013300;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 29";"Serviços de correção de cor e restauração digital de obras audiovisuais destinados diretamente às produções nacionais artísticas, culturais e audiovisuais 1.2501.33.00"
25013400;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 30";"Serviços de efeitos visuais em obras audiovisuais destinados diretamente às produções nacionais artísticas, culturais e audiovisuais 1.2501.34.00"
25013500;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 31";"Serviços de animação destinados diretamente às produções nacionais artísticas, culturais e audiovisuais 1.2501.35.00"
25013600;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 32";"Serviços de legendas, títulos e dublagem em obras audiovisuais destinados diretamente às produções nacionais artísticas, culturais e audiovisuais 1.2501.36.00"
25013700;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 33";"Serviços de projeto e edição de som em obras audiovisuais destinados diretamente às produções nacionais artísticas, culturais e audiovisuais 1.2501.37.00"
25015000;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 34";"Serviços de projeção de filmes 1.2501.50.00"
25019000;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 35";"Serviços de produção audiovisual, de apoio e relacionados não classificados em subposições anteriores 1.2501.90.00"
25021000;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 36";"Serviços de organização e promoção de atuações artísticas ao vivo 1.2502.10.00"
25022000;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 37";"Serviços de produção e apresentação de atuações artísticas ao vivo, inclusive os ingressos relativos a estes serviços 1.2502.20.00"
25031000;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 38";"Serviços de atuação artística 1.2503.10.00"
25032000;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 39";"Serviços de autores, compositores, escultores, pintores e outros artistas, exceto os de atuação artística 1.2503.20.00"
25041100;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 40";"Serviços de museus, inclusive serviços relativos a mostras e coleções de arte 1.2504.11.00"
18053200;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 41";"Serviços de reservas de ingressos para eventos de produções nacionais artísticas, culturais e audiovisuais 1.1805.32.00"
49119100;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 42";"Fotografias artísticas originais 4911.91.00"
97019100;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 43";"Quadros, pinturas e desenhos, artísticos originais 9701.91.00"
97029000;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 44";"Gravuras, estampas e litografias, artísticas originais 9702.90.00"
97039000;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 45";"Produções originais de arte estatutária ou de escultura 9703.90.00"
11034200;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 46";"Licenciamento de direitos conexos de artistas intérpretes ou executantes 1.1103.42.00"
11064200;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 48";"Cessão temporária de direitos conexos de artistas intérpretes ou executantes 1.1106.42.00"
25023000;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 55";"Serviços de sonorização, iluminação, figurino, videografia e cenografia para atuações artísticas ao vivo, destinados às produções de que trata o art. 139 desta Lei Complementar 1.2502.30.00"
01057000;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 56";"Serviços de locação, montagem e desmontagem de palcos, destinados às produções de que trata o art. 139 desta Lei Complementar 1.0105.70.00"
25029000;reducao;60;"Lei Complementar 214/2025";"Anexo X, item 57";"Serviços de apresentação e promoção de atuações artísticas, inclusive gestão de espaços destinados a apresentações de exposições de artes cênicas, espetáculos e demais produções de que trata o art. 139 desta Lei Complementar 1.2502.90.00"
