ncm;cest;mva;aliq_interna;op_interna;segmento;norma;dispositivo;trecho
87082999;0109000;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Fitas, tiras, adesivos, autocolantes, de plástico, refletores, mesmo em rolos; placas metálicas com película de plástico refletora, próprias para colocação em carrocerias, para-choques de veículos de carga, motocicletas, ciclomotores, capacetes, bonés de agentes de trânsito e de condutores de veículos, atuando como dispositivos refletivos de segurança rodoviários"
84123110;0109100;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Cilindros pneumáticos"
84131900;0109200;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Bomba elétrica de lavador de para-brisa"
84135090;0109200;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Bomba elétrica de lavador de para-brisa"
84138100;0109200;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Bomba elétrica de lavador de para-brisa"
84136019;0109300;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Bomba de assistência de direção hidráulica"
84137010;0109300;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Bomba de assistência de direção hidráulica"
84145910;0109400;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Motoventiladores"
84145990;0109400;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Motoventiladores"
84213990;0109500;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Filtros de pólen do ar-condicionado"
85011019;0109600;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"“Máquina” de vidro elétrico de porta"
85013110;0109700;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Motor de limpador de para-brisa"
85045000;0109800;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Bobinas de reatância e de autoindução"
850720;0109900;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Baterias de chumbo e de níquel-cádmio"
850730;0109900;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Baterias de chumbo e de níquel-cádmio"
85123000;0110000;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Aparelhos de sinalização acústica (buzina)"
9032898;0110100;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Instrumentos para regulação de grandezas não elétricas"
9032899;0110100;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Instrumentos para regulação de grandezas não elétricas"
90271000;0110200;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Analisadores de gases ou de fumaça (sonda lambda)"
40081100;0110300;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Perfilados de borracha vulcanizada não endurecida"
56012219;0110400;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Artefatos de pasta de fibra de uso automotivo"
57032000;0110500;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Tapetes/carpetes - nailón"
57033000;0110600;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Tapetes de matérias têxteis sintéticas"
59119000;0110700;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Forração interior capacete"
69039099;0110800;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Outros para-brisas"
70072900;0110900;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Moldura com espelho"
73145000;0111000;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Corrente de transmissão"
73151100;0111100;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Corrente transmissão"
73151210;0111200;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Outras correntes de transmissão"
84189900;0111300;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Condensador tubular metálico"
841950;0111400;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Trocadores de calor"
84249090;0111500;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Partes de aparelhos mecânicos de pulverizar ou dispersar"
84254910;0111600;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Macacos manuais para veículos"
84314100;0111700;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Caçambas, pás, ganchos e tenazes para máquinas rodoviárias"
85016100;0111800;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Geradores de corrente alternada de potência não superior a 75 kva"
85311090;0111900;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Aparelhos elétricos para alarme de uso automotivo"
90141000;0112000;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Bússolas"
90251990;0112100;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Indicadores de temperatura"
90259010;0112200;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Partes de indicadores de temperatura"
902690;0112300;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Partes de aparelhos de medida ou controle"
90321010;0112400;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Termostatos"
90321090;0112500;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Instrumentos e aparelhos para regulação"
90322000;0112600;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Pressostatos"
871690;0112700;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Peças para reboques e semirreboques, exceto os itens classificados no CEST 01.077.00"
73229010;0112800;50.22;19;S;"Autopecas";"RICMS/SE - Decreto 21.400/2002 c/c PT 97/10";"Art. 681, XVI, e Anexo IX, Tabela VI do RICMS/02";"Geradores de ar quente a combustível líquido, com capacidade superior ou igual a 1.500 kcal/h, mas inferior ou igual a 10.400 kcal/h, do tipo dos utilizados em veículos automóveis"
22011000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"San Pellegrino"
22019000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"San Pellegrino"
22011000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Outras importadas"
22019000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Outras importadas"
22011000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Outras nacionais"
22019000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Outras nacionais"
22011000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Acqua Panna 250 ml"
22019000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Acqua Panna 250 ml"
22011000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Acqua Panna 500 a 505 ml"
22019000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Acqua Panna 500 a 505 ml"
22011000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Minalba Premium"
22019000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Minalba Premium"
22011000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Todas (importadas)"
22019000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Todas (importadas)"
22011000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Todas (nacionais)"
22019000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Todas (nacionais)"
22011000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Acqua Panna 250 ml"
22019000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Acqua Panna 250 ml"
22011000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Minalba Premium"
22019000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Minalba Premium"
22011000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Todas (importadas)"
22019000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Todas (importadas)"
22011000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Todas (nacionais)"
22019000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Todas (nacionais)"
22011000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"San Pellegrino"
22019000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"San Pellegrino"
22011000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Acqua Panna"
22019000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Acqua Panna"
22011000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Perrier"
22019000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Perrier"
22011000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Outras importadas"
22019000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Outras importadas"
22011000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Outras Nacionais"
22019000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Outras Nacionais"
22011000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Todas importadas"
22019000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Todas importadas"
22011000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Todas nacionais"
22019000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Todas nacionais"
22011000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Todas importadas"
22019000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Todas importadas"
22011000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Todas nacionais"
22019000;0300300;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Todas nacionais"
22029900;0300800;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Ama 350 ml"
22011000;0300504;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Minalba 310 ml"
22019000;0300504;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Minalba 310 ml"
22029900;0300800;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Perrier Limão 250 ml"
22029900;0300800;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Perrier 330 ml"
22029900;0300800;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"outras"
22029900;0300800;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Ama 350 ml"
22011000;0300504;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Minalba 310 ml"
22019000;0300504;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Minalba 310 ml"
22029900;0300800;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Outros"
22011000;0300500;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Crystal"
22019000;0300500;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Crystal"
22011000;0300500;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Dias D'Avila"
22019000;0300500;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Dias D'Avila"
22011000;0300500;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Dinda"
22019000;0300500;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Dinda"
22011000;0300500;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Entre Rios"
22019000;0300500;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Entre Rios"
22011000;0300500;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"FazBem"
22019000;0300500;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"FazBem"
22011000;0300500;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Imperial"
22019000;0300500;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Imperial"
22011000;0300500;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Indaiá"
22019000;0300500;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Indaiá"
22011000;0300500;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Indiana"
22019000;0300500;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Indiana"
22011000;0300500;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Itaperoá"
22019000;0300500;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Itaperoá"
22011000;0300500;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Lev"
22019000;0300500;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Lev"
22011000;0300500;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Monte Claro"
22019000;0300500;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Monte Claro"
22011000;0300500;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Santa Joana"
22019000;0300500;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Santa Joana"
22011000;0300500;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Outras"
22019000;0300500;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Outras"
22011000;0300500;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Crystal"
22019000;0300500;;19;S;"Água mineral";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/91";"Art. 681, I do RICMS/02 e Port. 264/2023";"Crystal"
