segmento;anexo;item;cest;ncm;descricao;op_interna;protocolo;legislacao;mva4;mva7;mva12;mva_int;mva2_4;mva2_7;mva2_12;mva2_int;mva_ns4;mva_ns7;mva_ns12;mva_imp;pfc;aliq_interna;fecoep;aliq_txt;vigencia;versao
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,1850000000001;0302100;;Cerpa Gold;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,45;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,1860000000001;0302100;;Cerpa Prime 310 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,64;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,1870000000001;0302100;;Cerpa Tijuca;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,87;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,1880000000001;0302100;;Cerpa Tijuca Puro malte;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,87;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,1890000000001;0302100;;Cidade Imperio Dunkel;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,18;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,1900000000001;0302100;;Cidade Imperio Helles;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,18;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,1910000000001;0302100;;Cidade Imperio Pilsen;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,18;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,1920000000001;0302100;;Colina Pilsen 300 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,69;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,1930000000001;0302100;;Colina Puro Malte;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,26;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,1940000000001;0302100;;Colorado 300 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;7,1;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,1950000000001;0302100;;Colorado Lager 300 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,81;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,1960000000001;0302100;;Colorado Lager;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;6,06;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,1970000000001;0302100;;Conti 300 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,46;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,1980000000001;0302100;;Conti Zero Grau 300 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,32;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,1990000000001;0302100;;Corona Extra Nacional;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;7,46;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2000000000001;0302100;;Corona Sunbrew;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;6,49;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2010000000001;0302100;;Crystalm Pilsen 300 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,69;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2020000000001;0302100;;Devassa 300 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,15;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2030000000001;0302100;;Ditriguis;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;8,62;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2040000000001;0302100;;Dos Equis;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,52;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2050000000001;0302100;;Eisenbahn 355ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,42;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2060000000001;0302100;;Eisenbahn Unfiltered Pilsen;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,08;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2070000000001;0302100;;Ekaut Pilsener;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,09;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2080000000001;0302100;;Extrela Galicia 330 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,54;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2090000000001;0302100;;Extrela Galicia 330 ml Menor teor de glúten;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;7,98;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2100000000001;0302100;;Extrela Galicia 355 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,9;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2110000000001;0302100;;Forevis;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;9,02;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2120000000001;0302100;;Goose Island;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;9,27;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2130000000001;0302100;;Heineken 330 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;7,02;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2140000000001;0302100;;Heineken 0% 330 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;7,06;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2150000000001;0302100;;Hoegaarden;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;8,69;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2160000000001;0302100;;Império Lager;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,99;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2170000000001;0302100;;Império Pilsen;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,38;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2180000000001;0302100;;Itaipava 300 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,84;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2190000000001;0302100;;Ita-Draft;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,34;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2200000000001;0302100;;Itaipava Malzebier;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,69;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2210000000001;0302100;;Itaipava Pilsen;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,9;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2220000000001;0302100;;Itaipava 100% Malte 300 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,84;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2230000000001;0302100;;Itaipava 100% Malte;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,19;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2240000000001;0302100;;Itaipava Zero Álcool;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,55;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2250000000002;0302100;;Kirin Ichiban;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;6,04;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2260000000002;0302100;;Kona;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;8,58;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2270000000002;0302100;;Lagunitas Ipa;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,51;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2280000000002;0302100;;Leffe;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;7,49;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2290000000002;0302100;;Maniacs Aloha;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;8,16;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2300000000002;0302100;;Maniacs Belgian Wit;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;8,16;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2310000000002;0302100;;Maniacs Craft Lager;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,52;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2320000000002;0302100;;Maniacs IPA;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;8,16;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2330000000002;0302100;;Michelob;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,51;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2340000000002;0302100;;Nova Extrela Puro Malte;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,26;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2350000000002;0302100;;O'hara's Irish Stout;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;15,92;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2360000000002;0302100;;O'hara's Irish Pale Ale;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;15,92;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2370000000002;0302100;;O'hara's Irish Red;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;15,92;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2380000000002;0302100;;Original 300/330 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,62;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2390000000002;0302100;;Patagonia;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;7,1;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2400000000002;0302100;;Paulaner Salvator 330 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;26,6;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2410000000002;0302100;;Petra Premium Escura;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,38;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2420000000002;0302100;;Petra Puro Malte;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,27;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2430000000002;0302100;;Petra Puro Malte 300 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,54;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2440000000002;0302100;;Proibida;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,45;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2450000000002;0302100;;Proibida 300 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,04;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2460000000002;0302100;;Proibida PM Lager;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,26;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2470000000002;0302100;;Proibida Puro Malte;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,64;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2480000000002;0302100;;Proibida Puro Malte Forte;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,85;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2490000000002;0302100;;Proibida Puro Malte Leve;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,26;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2500000000002;0302100;;Proibida Puro Malte Rosa Vermelha Mulher;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,85;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2510000000002;0302100;;Samba 300 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,32;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2520000000002;0302100;;Schin Pilsen;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,1;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2530000000002;0302100;;Schin Pilsen 300 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,97;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2540000000002;0302100;;Schin Malzbier;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,43;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2550000000002;0302100;;Schin sem Álcool / Zero Álcool;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,22;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2560000000002;0302100;;Serramalte 300/330 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;6,14;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2570000000002;0302100;;Serras Gerais Pilsen 300 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,69;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2580000000002;0302100;;Spoller Pilsen 300 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,69;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2590000000002;0302100;;Skol Pilsen;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,03;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2600000000002;0302100;;Skol Pilsen 300 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,78;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2610000000002;0302100;;Sol Premium 330 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2620000000002;0302100;;Spaten;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,68;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2630000000002;0302100;;Stella Artois 330 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;6,64;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2640000000002;0302100;;Stella Artois sem gluten 330 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;6,97;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2650000000002;0302100;;Stella Pure Gold;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,59;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2660000000002;0302100;;Sul Americana;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,12;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2670000000002;0302100;;Therezópolis Gold 330 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;9,76;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2680000000002;0302100;;Wals 300 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;7,1;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2690000000002;0302100;;Wals;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;8,9;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2700000000002;0302100;;Warsteiner Premium 330 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;20,01;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2710000000002;0302100;;Xingu;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,95;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2720000000002;0302100;;Outras (escuras);S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;9,02;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2730000000002;0302100;;Outras (importadas);S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;16;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2740000000002;0302100;;Outras (nacionais);S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;13;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2750000000002;0302100;;Outras (sem álcool);S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;13;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2760000000002;0302100;;1500;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;7,67;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2770000000002;0302100;;1795 500 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;26,46;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2780000000002;0302100;;1906 Reserva Especial 500 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;9,62;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2790000000002;0302100;;Almada;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;7,15;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2800000000002;0302100;;Amstel;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;6,79;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;21,2810000000002;0302100;;Arre Égua;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;10,75;19;2;19% + 2% (FECOEP);01/07/2023;0019
